"langue_sujet","code_langue_sujet","sujet"
"http://lexvo.org/id/iso639-3/bis","bis","Lemerig"
"http://lexvo.org/id/iso639-3/bis","bis","Lakon"
"http://lexvo.org/id/iso639-3/bis","bis","Lo-Toga"
"http://lexvo.org/id/iso639-3/bis","bis","Vera'a"
"http://lexvo.org/id/iso639-3/bis","bis","Vurës"
"http://lexvo.org/id/iso639-3/bis","bis","http://lexvo.org/id/iso639-3/lht"
"http://lexvo.org/id/iso639-3/bis","bis","Koro"
"http://lexvo.org/id/iso639-3/bis","bis","http://lexvo.org/id/iso639-3/krf"
"http://lexvo.org/id/iso639-3/bis","bis","Hiw"
"http://lexvo.org/id/iso639-3/bis","bis","http://lexvo.org/id/iso639-3/hiw"
"http://lexvo.org/id/iso639-3/bis","bis","http://lexvo.org/id/iso639-3/lkn"
"http://lexvo.org/id/iso639-3/bis","bis","Bislama"
"http://lexvo.org/id/iso639-3/bis","bis","Dorig"
"http://lexvo.org/id/iso639-3/bis","bis","http://lexvo.org/id/iso639-3/bis"
"http://lexvo.org/id/iso639-3/bis","bis","http://lexvo.org/id/iso639-3/mlv"
"http://lexvo.org/id/iso639-3/bis","bis","http://lexvo.org/id/iso639-3/msn"
"http://lexvo.org/id/iso639-3/bis","bis","http://lexvo.org/id/iso639-3/olr"
"http://lexvo.org/id/iso639-3/bis","bis","http://lexvo.org/id/iso639-3/wwo"
"http://lexvo.org/id/iso639-3/bis","bis","http://www.language-archives.org/vocabulary/field#language_documentation"
"http://lexvo.org/id/iso639-3/bis","bis","http://www.language-archives.org/vocabulary/field#text_and_corpus_linguistics"
"http://lexvo.org/id/iso639-3/bmq","bmq","Boomu"
"http://lexvo.org/id/iso639-3/bmq","bmq","Dwèmu"
"http://lexvo.org/id/iso639-3/bmq","bmq","http://data.bnf.fr/ark:/12148/cb11939724k"
"http://lexvo.org/id/iso639-3/bmq","bmq","http://lexvo.org/id/iso639-3/bmq"
"http://lexvo.org/id/iso639-3/bod","bod","Tibetan"
"http://lexvo.org/id/iso639-3/bod","bod","tibétain"
"http://lexvo.org/id/iso639-3/bod","bod","http://lexvo.org/id/iso639-3/bod"
"http://lexvo.org/id/iso639-3/bod","bod","http://www.language-archives.org/vocabulary/field#sociolinguistics"
"http://lexvo.org/id/iso639-3/bqh","bqh","Baima"
"http://lexvo.org/id/iso639-3/bqh","bqh","http://lexvo.org/id/iso639-3/bqh"
"http://lexvo.org/id/iso639-3/bre","bre","Breton"
"http://lexvo.org/id/iso639-3/bre","bre","http://data.bnf.fr/ark:/12148/cb11930905p"
"http://lexvo.org/id/iso639-3/bre","bre","http://data.bnf.fr/ark:/12148/cb11930908q"
"http://lexvo.org/id/iso639-3/bre","bre","http://data.bnf.fr/ark:/12148/cb11931793g"
"http://lexvo.org/id/iso639-3/bre","bre","http://data.bnf.fr/ark:/12148/cb11932496x"
"http://lexvo.org/id/iso639-3/bre","bre","http://data.bnf.fr/ark:/12148/cb119328694"
"http://lexvo.org/id/iso639-3/bre","bre","http://data.bnf.fr/ark:/12148/cb11932889r"
"http://lexvo.org/id/iso639-3/bre","bre","http://data.bnf.fr/ark:/12148/cb11933145f"
"http://lexvo.org/id/iso639-3/bre","bre","http://data.bnf.fr/ark:/12148/cb119339867"
"http://lexvo.org/id/iso639-3/bre","bre","http://data.bnf.fr/ark:/12148/cb11934786x"
"http://lexvo.org/id/iso639-3/bre","bre","http://data.bnf.fr/ark:/12148/cb11934798x"
"http://lexvo.org/id/iso639-3/bre","bre","http://data.bnf.fr/ark:/12148/cb11934882t"
"http://lexvo.org/id/iso639-3/bre","bre","http://data.bnf.fr/ark:/12148/cb11936442z"
"http://lexvo.org/id/iso639-3/bre","bre","http://data.bnf.fr/ark:/12148/cb119384533"
"http://lexvo.org/id/iso639-3/bre","bre","http://data.bnf.fr/ark:/12148/cb11940832h"
"http://lexvo.org/id/iso639-3/bre","bre","Breton"
"http://lexvo.org/id/iso639-3/bre","bre","http://data.bnf.fr/ark:/12148/cb11935986q"
"http://lexvo.org/id/iso639-3/bre","bre","http://data.bnf.fr/ark:/12148/cb119375503"
"http://lexvo.org/id/iso639-3/bre","bre","http://data.bnf.fr/ark:/12148/cb11937931x"
"http://lexvo.org/id/iso639-3/bre","bre","http://data.bnf.fr/ark:/12148/cb119384564"
"http://lexvo.org/id/iso639-3/bre","bre","http://data.bnf.fr/ark:/12148/cb11946662b"
"http://lexvo.org/id/iso639-3/bre","bre","http://data.bnf.fr/ark:/12148/cb11950185c"
"http://lexvo.org/id/iso639-3/bre","bre","http://data.bnf.fr/ark:/12148/cb11957099g"
"http://lexvo.org/id/iso639-3/bre","bre","http://data.bnf.fr/ark:/12148/cb11961551m"
"http://lexvo.org/id/iso639-3/bre","bre","http://data.bnf.fr/ark:/12148/cb11965628b"
"http://lexvo.org/id/iso639-3/bre","bre","http://data.bnf.fr/ark:/12148/cb11971232q"
"http://lexvo.org/id/iso639-3/bre","bre","http://data.bnf.fr/ark:/12148/cb119759480"
"http://lexvo.org/id/iso639-3/bre","bre","http://data.bnf.fr/ark:/12148/cb11993757b"
"http://lexvo.org/id/iso639-3/bre","bre","http://data.bnf.fr/ark:/12148/cb13318415c"
"http://lexvo.org/id/iso639-3/bre","bre","http://data.bnf.fr/ark:/12148/cb133189074"
"http://lexvo.org/id/iso639-3/bre","bre","http://data.bnf.fr/ark:/12148/cb16604691s"
"http://lexvo.org/id/iso639-3/bre","bre","http://lexvo.org/id/iso639-3/bre"
"http://lexvo.org/id/iso639-3/bre","bre","http://www.language-archives.org/vocabulary/field#lexicography"
"http://lexvo.org/id/iso639-3/bre","bre","http://www.language-archives.org/vocabulary/field#sociolinguistics"
"http://lexvo.org/id/iso639-3/bre","bre","http://www.language-archives.org/vocabulary/field#text_and_corpus_linguistics"
"http://lexvo.org/id/iso639-3/bru","bru","Bru"
"http://lexvo.org/id/iso639-3/bru","bru","Makong dialect of Bru"
"http://lexvo.org/id/iso639-3/bru","bru","http://lexvo.org/id/iso639-3/bru"
"http://lexvo.org/id/iso639-3/bul","bul","Bulgare"
"http://lexvo.org/id/iso639-3/bul","bul","Bulgaro-Macédonien"
"http://lexvo.org/id/iso639-3/bul","bul","Bulgare"
"http://lexvo.org/id/iso639-3/bul","bul","http://lexvo.org/id/iso639-3/bul"
"http://lexvo.org/id/iso639-3/bul","bul","http://www.language-archives.org/vocabulary/field#sociolinguistics"
"http://lexvo.org/id/iso639-3/bum","bum","Bulu"
"http://lexvo.org/id/iso639-3/bum","bum","http://lexvo.org/id/iso639-3/bum"
"http://lexvo.org/id/iso639-3/bum","bum","http://www.language-archives.org/vocabulary/field#sociolinguistics"
"http://lexvo.org/id/iso639-3/bwa","bwa","http://data.bnf.fr/ark:/12148/cb11931491z"
"http://lexvo.org/id/iso639-3/bwa","bwa","Bwatoo"
"http://lexvo.org/id/iso639-3/bwa","bwa","http://data.bnf.fr/ark:/12148/cb119324184"
"http://lexvo.org/id/iso639-3/bwa","bwa","http://data.bnf.fr/ark:/12148/cb11932512b"
"http://lexvo.org/id/iso639-3/bwa","bwa","http://data.bnf.fr/ark:/12148/cb11934650n"
"http://lexvo.org/id/iso639-3/bwa","bwa","http://data.bnf.fr/ark:/12148/cb119596539"
"http://lexvo.org/id/iso639-3/bwa","bwa","http://data.bnf.fr/ark:/12148/cb11977062j"
"http://lexvo.org/id/iso639-3/bwa","bwa","http://data.bnf.fr/ark:/12148/cb133183409"
"http://lexvo.org/id/iso639-3/bwa","bwa","http://data.bnf.fr/ark:/12148/cb133188384"
"http://lexvo.org/id/iso639-3/bwa","bwa","http://data.bnf.fr/ark:/12148/cb135610498"
"http://lexvo.org/id/iso639-3/bwa","bwa","http://lexvo.org/id/iso639-3/bwa"
"http://lexvo.org/id/iso639-3/cag","cag","Nivaclé"
"http://lexvo.org/id/iso639-3/cag","cag","http://lexvo.org/id/iso639-3/cag"
"http://lexvo.org/id/iso639-3/cam","cam","Cèmuhî"
"http://lexvo.org/id/iso639-3/cam","cam","Paicî ou Cemuhi"
"http://lexvo.org/id/iso639-3/cam","cam","Paicî"
"http://lexvo.org/id/iso639-3/cam","cam","http://data.bnf.fr/ark:/12148/cb119311589"
"http://lexvo.org/id/iso639-3/cam","cam","http://data.bnf.fr/ark:/12148/cb11931803z"
"http://lexvo.org/id/iso639-3/cam","cam","http://data.bnf.fr/ark:/12148/cb11931819b"
"http://lexvo.org/id/iso639-3/cam","cam","http://data.bnf.fr/ark:/12148/cb11931841h"
"http://lexvo.org/id/iso639-3/cam","cam","http://data.bnf.fr/ark:/12148/cb11932119n"
"http://lexvo.org/id/iso639-3/cam","cam","http://data.bnf.fr/ark:/12148/cb11932417s"
"http://lexvo.org/id/iso639-3/cam","cam","http://data.bnf.fr/ark:/12148/cb11932496x"
"http://lexvo.org/id/iso639-3/cam","cam","http://data.bnf.fr/ark:/12148/cb11932512b"
"http://lexvo.org/id/iso639-3/cam","cam","http://data.bnf.fr/ark:/12148/cb119325308"
"http://lexvo.org/id/iso639-3/cam","cam","http://data.bnf.fr/ark:/12148/cb119325757"
"http://lexvo.org/id/iso639-3/cam","cam","http://data.bnf.fr/ark:/12148/cb119327404"
"http://lexvo.org/id/iso639-3/cam","cam","http://data.bnf.fr/ark:/12148/cb119328694"
"http://lexvo.org/id/iso639-3/cam","cam","http://data.bnf.fr/ark:/12148/cb11932871p"
"http://lexvo.org/id/iso639-3/cam","cam","http://data.bnf.fr/ark:/12148/cb119328810"
"http://lexvo.org/id/iso639-3/cam","cam","http://data.bnf.fr/ark:/12148/cb11932889r"
"http://lexvo.org/id/iso639-3/cam","cam","http://data.bnf.fr/ark:/12148/cb11933145f"
"http://lexvo.org/id/iso639-3/cam","cam","http://data.bnf.fr/ark:/12148/cb119339867"
"http://lexvo.org/id/iso639-3/cam","cam","http://data.bnf.fr/ark:/12148/cb119344654"
"http://lexvo.org/id/iso639-3/cam","cam","http://data.bnf.fr/ark:/12148/cb11934786x"
"http://lexvo.org/id/iso639-3/cam","cam","http://data.bnf.fr/ark:/12148/cb11934798x"
"http://lexvo.org/id/iso639-3/cam","cam","http://data.bnf.fr/ark:/12148/cb119352932"
"http://lexvo.org/id/iso639-3/cam","cam","http://data.bnf.fr/ark:/12148/cb11936161d"
"http://lexvo.org/id/iso639-3/cam","cam","http://data.bnf.fr/ark:/12148/cb119410943"
"http://lexvo.org/id/iso639-3/cam","cam","http://data.bnf.fr/ark:/12148/cb119458243"
"http://lexvo.org/id/iso639-3/cam","cam","Cèmuhî"
"http://lexvo.org/id/iso639-3/cam","cam","http://data.bnf.fr/ark:/12148/cb119361486"
"http://lexvo.org/id/iso639-3/cam","cam","http://data.bnf.fr/ark:/12148/cb11944279g"
"http://lexvo.org/id/iso639-3/cam","cam","http://data.bnf.fr/ark:/12148/cb11945459n"
"http://lexvo.org/id/iso639-3/cam","cam","http://data.bnf.fr/ark:/12148/cb11946068r"
"http://lexvo.org/id/iso639-3/cam","cam","http://data.bnf.fr/ark:/12148/cb11946074p"
"http://lexvo.org/id/iso639-3/cam","cam","http://data.bnf.fr/ark:/12148/cb11946657r"
"http://lexvo.org/id/iso639-3/cam","cam","http://data.bnf.fr/ark:/12148/cb11946662b"
"http://lexvo.org/id/iso639-3/cam","cam","http://data.bnf.fr/ark:/12148/cb11951701d"
"http://lexvo.org/id/iso639-3/cam","cam","http://data.bnf.fr/ark:/12148/cb11952208p"
"http://lexvo.org/id/iso639-3/cam","cam","http://data.bnf.fr/ark:/12148/cb11953067w"
"http://lexvo.org/id/iso639-3/cam","cam","http://data.bnf.fr/ark:/12148/cb11957099g"
"http://lexvo.org/id/iso639-3/cam","cam","http://data.bnf.fr/ark:/12148/cb11957916f"
"http://lexvo.org/id/iso639-3/cam","cam","http://data.bnf.fr/ark:/12148/cb11958119h"
"http://lexvo.org/id/iso639-3/cam","cam","http://data.bnf.fr/ark:/12148/cb119596539"
"http://lexvo.org/id/iso639-3/cam","cam","http://data.bnf.fr/ark:/12148/cb11963568t"
"http://lexvo.org/id/iso639-3/cam","cam","http://data.bnf.fr/ark:/12148/cb119647240"
"http://lexvo.org/id/iso639-3/cam","cam","http://data.bnf.fr/ark:/12148/cb119654937"
"http://lexvo.org/id/iso639-3/cam","cam","http://data.bnf.fr/ark:/12148/cb11965628b"
"http://lexvo.org/id/iso639-3/cam","cam","http://data.bnf.fr/ark:/12148/cb11966857q"
"http://lexvo.org/id/iso639-3/cam","cam","http://data.bnf.fr/ark:/12148/cb119677899"
"http://lexvo.org/id/iso639-3/cam","cam","http://data.bnf.fr/ark:/12148/cb11971232q"
"http://lexvo.org/id/iso639-3/cam","cam","http://data.bnf.fr/ark:/12148/cb119713173"
"http://lexvo.org/id/iso639-3/cam","cam","http://data.bnf.fr/ark:/12148/cb11973173h"
"http://lexvo.org/id/iso639-3/cam","cam","http://data.bnf.fr/ark:/12148/cb11975823c"
"http://lexvo.org/id/iso639-3/cam","cam","http://data.bnf.fr/ark:/12148/cb11975896k"
"http://lexvo.org/id/iso639-3/cam","cam","http://data.bnf.fr/ark:/12148/cb11976333j"
"http://lexvo.org/id/iso639-3/cam","cam","http://data.bnf.fr/ark:/12148/cb11977167j"
"http://lexvo.org/id/iso639-3/cam","cam","http://data.bnf.fr/ark:/12148/cb12002123v"
"http://lexvo.org/id/iso639-3/cam","cam","http://data.bnf.fr/ark:/12148/cb120064887"
"http://lexvo.org/id/iso639-3/cam","cam","http://data.bnf.fr/ark:/12148/cb122146567"
"http://lexvo.org/id/iso639-3/cam","cam","http://data.bnf.fr/ark:/12148/cb12226069m"
"http://lexvo.org/id/iso639-3/cam","cam","http://data.bnf.fr/ark:/12148/cb12293950d"
"http://lexvo.org/id/iso639-3/cam","cam","http://data.bnf.fr/ark:/12148/cb12335243m"
"http://lexvo.org/id/iso639-3/cam","cam","http://data.bnf.fr/ark:/12148/cb123864365"
"http://lexvo.org/id/iso639-3/cam","cam","http://data.bnf.fr/ark:/12148/cb124795066"
"http://lexvo.org/id/iso639-3/cam","cam","http://data.bnf.fr/ark:/12148/cb12527794h"
"http://lexvo.org/id/iso639-3/cam","cam","http://data.bnf.fr/ark:/12148/cb13162676c"
"http://lexvo.org/id/iso639-3/cam","cam","http://data.bnf.fr/ark:/12148/cb133183273"
"http://lexvo.org/id/iso639-3/cam","cam","http://data.bnf.fr/ark:/12148/cb13318335q"
"http://lexvo.org/id/iso639-3/cam","cam","http://data.bnf.fr/ark:/12148/cb13318351z"
"http://lexvo.org/id/iso639-3/cam","cam","http://data.bnf.fr/ark:/12148/cb133183660"
"http://lexvo.org/id/iso639-3/cam","cam","http://data.bnf.fr/ark:/12148/cb13318396x"
"http://lexvo.org/id/iso639-3/cam","cam","http://data.bnf.fr/ark:/12148/cb133188384"
"http://lexvo.org/id/iso639-3/cam","cam","http://data.bnf.fr/ark:/12148/cb13319048g"
"http://lexvo.org/id/iso639-3/cam","cam","http://data.bnf.fr/ark:/12148/cb135610498"
"http://lexvo.org/id/iso639-3/cam","cam","http://data.bnf.fr/ark:/12148/cb15846779q"
"http://lexvo.org/id/iso639-3/cam","cam","http://lexvo.org/id/iso639-3/cam"
"http://lexvo.org/id/iso639-3/cam","cam","http://lexvo.org/id/iso639-3/pri"
"http://lexvo.org/id/iso639-3/cap","cap","Chipaya"
"http://lexvo.org/id/iso639-3/cap","cap","http://lexvo.org/id/iso639-3/cap"
"http://lexvo.org/id/iso639-3/caq","caq","Car-Nicobarais"
"http://lexvo.org/id/iso639-3/caq","caq","http://lexvo.org/id/iso639-3/caq"
"http://lexvo.org/id/iso639-3/car","car","Kali'na"
"http://lexvo.org/id/iso639-3/car","car","http://data.bnf.fr/ark:/12148/cb11931819b"
"http://lexvo.org/id/iso639-3/car","car","http://data.bnf.fr/ark:/12148/cb11931827z"
"http://lexvo.org/id/iso639-3/car","car","http://data.bnf.fr/ark:/12148/cb11931841h"
"http://lexvo.org/id/iso639-3/car","car","http://data.bnf.fr/ark:/12148/cb119325308"
"http://lexvo.org/id/iso639-3/car","car","http://data.bnf.fr/ark:/12148/cb119328694"
"http://lexvo.org/id/iso639-3/car","car","http://data.bnf.fr/ark:/12148/cb119339867"
"http://lexvo.org/id/iso639-3/car","car","http://data.bnf.fr/ark:/12148/cb11934463f"
"http://lexvo.org/id/iso639-3/car","car","http://data.bnf.fr/ark:/12148/cb119591726"
"http://lexvo.org/id/iso639-3/car","car","http://data.bnf.fr/ark:/12148/cb126532730"
"http://lexvo.org/id/iso639-3/car","car","http://data.bnf.fr/ark:/12148/cb13318351z"
"http://lexvo.org/id/iso639-3/car","car","http://data.bnf.fr/ark:/12148/cb133183660"
"http://lexvo.org/id/iso639-3/car","car","http://data.bnf.fr/ark:/12148/cb13318491g"
"http://lexvo.org/id/iso639-3/car","car","http://data.bnf.fr/ark:/12148/cb133190710"
"http://lexvo.org/id/iso639-3/car","car","http://lexvo.org/id/iso639-3/car"
"http://lexvo.org/id/iso639-3/cat","cat","catalan"
"http://lexvo.org/id/iso639-3/cat","cat","http://lexvo.org/id/iso639-3/cat"
"http://lexvo.org/id/iso639-3/cat","cat","http://www.language-archives.org/vocabulary/field#sociolinguistics"
"http://lexvo.org/id/iso639-3/cce","cce","Tsonga"
"http://lexvo.org/id/iso639-3/cce","cce","http://data.bnf.fr/ark:/12148/cb119579184"
"http://lexvo.org/id/iso639-3/cce","cce","Chopi"
"http://lexvo.org/id/iso639-3/cce","cce","http://data.bnf.fr/ark:/12148/cb11939724k"
"http://lexvo.org/id/iso639-3/cce","cce","http://data.bnf.fr/ark:/12148/cb12260711m"
"http://lexvo.org/id/iso639-3/cce","cce","http://data.bnf.fr/ark:/12148/cb17040606p"
"http://lexvo.org/id/iso639-3/cce","cce","http://data.bnf.fr/ark:/12148/cb17043035b"
"http://lexvo.org/id/iso639-3/cce","cce","http://data.bnf.fr/ark:/12148/cb17045485g"
"http://lexvo.org/id/iso639-3/cce","cce","http://lexvo.org/id/iso639-3/cce"
"http://lexvo.org/id/iso639-3/cce","cce","http://lexvo.org/id/iso639-3/tso"
"http://lexvo.org/id/iso639-3/ceg","ceg","Ishir"
"http://lexvo.org/id/iso639-3/ceg","ceg","Tomaraho"
"http://lexvo.org/id/iso639-3/ceg","ceg","http://lexvo.org/id/iso639-3/ceg"
"http://lexvo.org/id/iso639-3/che","che","Chechen"
"http://lexvo.org/id/iso639-3/che","che","tchéchène"
"http://lexvo.org/id/iso639-3/che","che","http://lexvo.org/id/iso639-3/che"
"http://lexvo.org/id/iso639-3/cir","cir","Haméa"
"http://lexvo.org/id/iso639-3/cir","cir","http://data.bnf.fr/ark:/12148/cb11931381c"
"http://lexvo.org/id/iso639-3/cir","cir","http://data.bnf.fr/ark:/12148/cb11931793g"
"http://lexvo.org/id/iso639-3/cir","cir","http://data.bnf.fr/ark:/12148/cb11931807b"
"http://lexvo.org/id/iso639-3/cir","cir","http://data.bnf.fr/ark:/12148/cb11931819b"
"http://lexvo.org/id/iso639-3/cir","cir","http://data.bnf.fr/ark:/12148/cb11932465n"
"http://lexvo.org/id/iso639-3/cir","cir","http://data.bnf.fr/ark:/12148/cb11932496x"
"http://lexvo.org/id/iso639-3/cir","cir","http://data.bnf.fr/ark:/12148/cb11932512b"
"http://lexvo.org/id/iso639-3/cir","cir","http://data.bnf.fr/ark:/12148/cb119325308"
"http://lexvo.org/id/iso639-3/cir","cir","http://data.bnf.fr/ark:/12148/cb119325757"
"http://lexvo.org/id/iso639-3/cir","cir","http://data.bnf.fr/ark:/12148/cb11933029x"
"http://lexvo.org/id/iso639-3/cir","cir","http://data.bnf.fr/ark:/12148/cb119339867"
"http://lexvo.org/id/iso639-3/cir","cir","http://data.bnf.fr/ark:/12148/cb11936549n"
"http://lexvo.org/id/iso639-3/cir","cir","http://data.bnf.fr/ark:/12148/cb119759480"
"http://lexvo.org/id/iso639-3/cir","cir","Haméa"
"http://lexvo.org/id/iso639-3/cir","cir","http://data.bnf.fr/ark:/12148/cb11931991b"
"http://lexvo.org/id/iso639-3/cir","cir","http://data.bnf.fr/ark:/12148/cb119328694"
"http://lexvo.org/id/iso639-3/cir","cir","http://data.bnf.fr/ark:/12148/cb11933145f"
"http://lexvo.org/id/iso639-3/cir","cir","http://data.bnf.fr/ark:/12148/cb119344654"
"http://lexvo.org/id/iso639-3/cir","cir","http://data.bnf.fr/ark:/12148/cb11934798x"
"http://lexvo.org/id/iso639-3/cir","cir","http://data.bnf.fr/ark:/12148/cb11934803p"
"http://lexvo.org/id/iso639-3/cir","cir","http://data.bnf.fr/ark:/12148/cb119384533"
"http://lexvo.org/id/iso639-3/cir","cir","http://data.bnf.fr/ark:/12148/cb119384564"
"http://lexvo.org/id/iso639-3/cir","cir","http://data.bnf.fr/ark:/12148/cb11952208p"
"http://lexvo.org/id/iso639-3/cir","cir","http://data.bnf.fr/ark:/12148/cb11958830z"
"http://lexvo.org/id/iso639-3/cir","cir","http://data.bnf.fr/ark:/12148/cb119591110"
"http://lexvo.org/id/iso639-3/cir","cir","http://data.bnf.fr/ark:/12148/cb119591726"
"http://lexvo.org/id/iso639-3/cir","cir","http://data.bnf.fr/ark:/12148/cb11963511v"
"http://lexvo.org/id/iso639-3/cir","cir","http://data.bnf.fr/ark:/12148/cb11965576x"
"http://lexvo.org/id/iso639-3/cir","cir","http://data.bnf.fr/ark:/12148/cb11965628b"
"http://lexvo.org/id/iso639-3/cir","cir","http://data.bnf.fr/ark:/12148/cb119677899"
"http://lexvo.org/id/iso639-3/cir","cir","http://data.bnf.fr/ark:/12148/cb119763597"
"http://lexvo.org/id/iso639-3/cir","cir","http://data.bnf.fr/ark:/12148/cb11977167j"
"http://lexvo.org/id/iso639-3/cir","cir","http://data.bnf.fr/ark:/12148/cb119781533"
"http://lexvo.org/id/iso639-3/cir","cir","http://data.bnf.fr/ark:/12148/cb11996115g"
"http://lexvo.org/id/iso639-3/cir","cir","http://data.bnf.fr/ark:/12148/cb12032118w"
"http://lexvo.org/id/iso639-3/cir","cir","http://data.bnf.fr/ark:/12148/cb12071259b"
"http://lexvo.org/id/iso639-3/cir","cir","http://data.bnf.fr/ark:/12148/cb12123592m"
"http://lexvo.org/id/iso639-3/cir","cir","http://data.bnf.fr/ark:/12148/cb124795066"
"http://lexvo.org/id/iso639-3/cir","cir","http://data.bnf.fr/ark:/12148/cb13162676c"
"http://lexvo.org/id/iso639-3/cir","cir","http://data.bnf.fr/ark:/12148/cb13162693z"
"http://lexvo.org/id/iso639-3/cir","cir","http://data.bnf.fr/ark:/12148/cb13162695n"
"http://lexvo.org/id/iso639-3/cir","cir","http://data.bnf.fr/ark:/12148/cb13318351z"
"http://lexvo.org/id/iso639-3/cir","cir","http://data.bnf.fr/ark:/12148/cb13318396x"
"http://lexvo.org/id/iso639-3/cir","cir","http://data.bnf.fr/ark:/12148/cb133184590"
"http://lexvo.org/id/iso639-3/cir","cir","http://data.bnf.fr/ark:/12148/cb133188384"
"http://lexvo.org/id/iso639-3/cir","cir","http://data.bnf.fr/ark:/12148/cb15846779q"
"http://lexvo.org/id/iso639-3/cir","cir","http://lexvo.org/id/iso639-3/cir"
"http://lexvo.org/id/iso639-3/cje","cje","Chru"
"http://lexvo.org/id/iso639-3/cje","cje","http://lexvo.org/id/iso639-3/cje"
"http://lexvo.org/id/iso639-3/ckb","ckb","Kurde central"
"http://lexvo.org/id/iso639-3/ckb","ckb","Kurde"
"http://lexvo.org/id/iso639-3/ckb","ckb","http://lexvo.org/id/iso639-3/ckb"
"http://lexvo.org/id/iso639-3/ckb","ckb","http://www.language-archives.org/vocabulary/field#sociolinguistics"
"http://lexvo.org/id/iso639-3/cmn","cmn","Beijing Mandarin"
"http://lexvo.org/id/iso639-3/cmn","cmn","Boeuf"
"http://lexvo.org/id/iso639-3/cmn","cmn","Bowerman & Pederson 1993"
"http://lexvo.org/id/iso639-3/cmn","cmn","Chinese, Mandarin"
"http://lexvo.org/id/iso639-3/cmn","cmn","Circle of dirt"
"http://lexvo.org/id/iso639-3/cmn","cmn","Duoxu"
"http://lexvo.org/id/iso639-3/cmn","cmn","Ersu"
"http://lexvo.org/id/iso639-3/cmn","cmn","Frog story"
